file,label,event,nvtx,nvtx_branch,observable,category,eta_min,eta_max,entries,mean,stddev,q10,q25,median,q75,q90,q95,q99
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFHadron,-1.5,0.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFHadron,0.0,1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFHadron,0.0,1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFHadron,1.5,2.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFHadron,1.5,2.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFHadron,2.5,3.0,4,0.71875,0.2981060004427955,0.3,0.375,0.75,1.0,1.075,1.1,1.12
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFHadron,2.5,3.0,4,0.0625,0.0,0.0125,0.03125,0.0625,0.09375,0.1125,0.11875,0.12375
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFHadron,3.0,5.2,337,2.071772997032641,1.1129036751494026,0.9337500000000001,1.3265625,1.8169642857142856,2.544407894736842,3.4575,4.381249999999999,5.8287499999999985
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFHadron,3.0,5.2,337,0.15597181008902078,0.7678260149699775,0.012688253012048192,0.03172063253012048,0.06344126506024096,0.09516189759036144,0.11419427710843373,0.12053840361445782,5.8287499999999985
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFEM,-5.2,-3.0,43,1.004360465116279,0.6725239022775826,0.3796875,0.48046875,0.7291666666666667,1.40625,1.9875,2.553125,2.69625
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFEM,-5.2,-3.0,43,0.0625,0.0,0.0125,0.03125,0.0625,0.09375,0.1125,0.11875,0.12375
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFEM,-3.0,-2.5,8,0.4375,0.2576941016011038,0.15833333333333333,0.20833333333333331,0.375,0.625,0.9,0.95,0.99
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFEM,-3.0,-2.5,7,0.0625,0.0,0.0125,0.03125,0.0625,0.09375,0.1125,0.11875,0.12375
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFEM,-2.5,-1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFEM,-2.5,-1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFEM,-1.5,0.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFEM,-1.5,0.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFEM,0.0,1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFEM,0.0,1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFEM,1.5,2.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFEM,1.5,2.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFEM,2.5,3.0,8,0.28125,0.08267972847076846,0.15833333333333333,0.20833333333333331,0.28125,0.34375,0.4,0.44999999999999996,0.49
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFEM,2.5,3.0,7,0.0625,0.0,0.0125,0.03125,0.0625,0.09375,0.1125,0.11875,0.12375
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,HFEM,3.0,5.2,32,0.9753787878787878,0.5369710650505864,0.4075,0.6294642857142857,0.8125,1.359375,1.9625000000000001,2.084375,2.2087499999999998
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,HFEM,3.0,5.2,33,0.0625,0.0,0.0125,0.03125,0.0625,0.09375,0.1125,0.11875,0.12375
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,other,-5.2,-3.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,other,-5.2,-3.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,other,-3.0,-2.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,other,-3.0,-2.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,other,-2.5,-1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,other,-2.5,-1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,other,-1.5,0.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,other,-1.5,0.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,other,0.0,1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,other,0.0,1.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,other,1.5,2.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,other,1.5,2.5,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,other,2.5,3.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,other,2.5,3.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,pt,other,3.0,5.2,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eos/user/t/tchatzis/reco2pico/CMSSW_15_0_4/src/Reco2Pico/PicoProducer/python/workflows/test_pico_pfoffset.root,ZeroBias,8,45.0,PV_npvs,puppi_pt,other,3.0,5.2,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
